node_type,org_cat,corp_cat,corp_sub,rank,banker,PPG_director,PPG_member,bipartite_degree,ppg_bipartite_degree,corp_bipartite_degree,degree,degree_w,closeness,closeness_w,betweenness,betweenness_w,average_neighbour_degree_w,average_neighbour_degree,EVC,EVC_w,clustering_co_eff,triangles,eccentricity,onion_layer,core_no,bipartite_degree/degree,degree_ranked,degree_w_ranked,closeness_ranked,closeness_w_ranked,betweenness_ranked,betweenness_w_ranked,EVC_ranked,EVC_w_ranked,no. 1 step nodes (degree),1 step % reached,1 step nodes average degree,no. 2 step nodes,2 step % reached,2 step nodes average degree,no. 3 step nodes,3 step % reached,3 step nodes average degree
person,person,,,,False,False,False,2,2,2.0,19,4.634523809523809,0.391304347826087,0.09166100857971729,0.006130165830957926,0.010715085202878116,27.58618032365785,31.263157894736842,0.03345244436808548,0.03049342243605999,0.5906432748538012,101,4,46,14,9.5,204.0,232.0,153.0,55.0,85.0,41.0,143.0,163.0,19,3.84,31.263157894736842,236,47.68,25.716101694915253,460,92.93,20.78913043478261
person,person,,,,True,False,False,3,3,3.0,30,7.153968253968255,0.37585421412300685,0.08213722724632871,0.004157848990589635,0.010205930050346947,23.34990015531395,23.433333333333334,0.01931976926500042,0.02986953065638442,0.4574712643678161,199,5,51,15,10.0,76.0,69.0,217.0,253.0,133.0,46.0,235.0,167.0,30,6.06,23.433333333333334,181,36.57,26.005524861878452,453,91.52,21.205298013245034
person,person,,,,True,False,False,2,2,2.0,12,5.583333333333334,0.31112507856693905,0.08093525179856113,0.00046269927145924523,0.001228236087762526,13.059701492537311,13.333333333333334,0.001445791734465229,0.003406955911044706,0.7272727272727273,48,5,23,9,6.0,347.0,167.0,452.0,279.0,379.0,398.0,470.0,423.0,12,2.42,13.333333333333334,54,10.91,18.85185185185185,328,66.26,23.149390243902438
person,person,,,,False,False,False,3,3,3.0,12,4.949999999999999,0.30918176139912557,0.06893030380393157,0.0007524970542168755,0.0017856704698809957,12.164983164983168,13.083333333333334,0.0020391021559280323,0.0024167340146715208,0.6515151515151515,43,5,17,8,4.0,347.0,212.0,458.0,464.0,335.0,369.0,449.0,448.0,12,2.42,13.083333333333334,49,9.9,20.693877551020407,322,65.05,23.338509316770185
person,person,,,,True,False,False,5,5,5.0,59,9.183380508380509,0.4520547945205479,0.08875474404566239,0.014984726411708593,0.004482455933811594,32.340676929994444,34.6271186440678,0.14319241617874018,0.07788340540096537,0.3179427235534775,544,4,69,22,11.8,7.0,9.0,16.0,118.0,26.0,204.0,7.0,49.0,59,11.92,34.6271186440678,341,68.89,23.941348973607038,485,97.98,20.29484536082474
person,person,,,,False,False,False,2,2,2.0,16,3.826190476190476,0.3909952606635071,0.09024886809079583,0.0016533668849428793,0.007245839932320117,29.635656502800252,32.625,0.02873801565494991,0.01915028621011031,0.6416666666666667,77,4,40,13,8.0,263.0,317.0,155.0,85.0,242.0,107.0,167.0,245.0,16,3.23,32.625,222,44.85,25.64864864864865,476,96.16,20.676470588235293
person,person,,,,True,False,False,4,4,4.0,31,5.751659451659454,0.4267241379310345,0.08486199211383504,0.006297897811938057,0.004159697293668585,31.45862289570735,32.32258064516129,0.05395234691688518,0.03861185289056619,0.3913978494623656,182,4,53,15,7.75,68.0,157.0,46.0,196.0,78.0,222.0,86.0,138.0,31,6.26,32.32258064516129,303,61.21,24.09240924092409,486,98.18,20.325102880658438
person,person,,,,False,False,False,2,2,2.0,25,5.863492063492063,0.41878172588832485,0.09333459036485339,0.001818730039180892,0.0061816584384367474,32.46257444504602,36.92,0.05443038271039583,0.0346925925058248,0.5466666666666666,164,4,55,15,12.5,128.0,143.0,61.0,31.0,225.0,126.0,85.0,148.0,25,5.05,36.92,284,57.37,24.619718309859156,489,98.79,20.257668711656443
person,person,,,,False,False,False,2,2,2.0,9,2.308333333333333,0.3402061855670103,0.07314009899770976,0.0,0.0,20.45126353790614,23.77777777777778,0.009500912774840735,0.007464635879040408,1.0,36,5,20,9,4.5,407.0,434.0,363.0,427.0,465.0,469.0,340.0,351.0,9,1.82,23.77777777777778,103,20.81,29.02912621359223,417,84.24,22.258992805755394
person,person,,,,True,False,False,3,3,3.0,30,6.935714285714287,0.38884524744697563,0.08677613510196926,0.008065166983202138,0.007934377400044254,22.008925506350835,23.533333333333335,0.02099450274369765,0.03366069961375277,0.3954022988505747,172,5,51,15,10.0,76.0,82.0,161.0,158.0,59.0,95.0,220.0,152.0,30,6.06,23.533333333333335,209,42.22,26.095693779904305,469,94.75,20.884861407249467
person,person,,,,False,False,False,2,2,2.0,14,4.016666666666667,0.3574007220216607,0.0894578313253012,0.001815821998819089,0.007727668193255236,20.024896265560162,21.5,0.011877729230255388,0.021806620364804928,0.5714285714285714,52,5,29,11,7.0,309.0,295.0,296.0,100.0,226.0,98.0,317.0,225.0,14,2.83,21.5,146,29.49,27.458904109589042,437,88.28,21.723112128146454
person,person,,,,True,False,False,3,3,3.0,15,6.15,0.32247557003257327,0.07800189095493223,0.0010361229946555667,0.0028967134230292123,12.59349593495935,13.066666666666666,0.0019345042936097193,0.0036016589287258404,0.580952380952381,61,5,23,9,5.0,290.0,119.0,429.0,353.0,307.0,303.0,459.0,419.0,15,3.03,13.066666666666666,67,13.54,19.62686567164179,366,73.94,22.42622950819672
person,person,,,,False,False,True,5,5,5.0,23,4.601298701298702,0.371900826446281,0.07193721842755413,0.0031861559872234098,0.0028830732170813155,23.884811992347977,24.91304347826087,0.0257638574583654,0.04054719656809249,0.4308300395256917,109,4,40,13,4.6,148.0,234.0,235.0,446.0,164.0,304.0,191.0,132.0,23,4.65,24.91304347826087,178,35.96,25.528089887640448,448,90.51,21.042410714285715
person,person,,,,False,False,True,3,3,3.0,16,3.013492063492064,0.38342370255615804,0.0777263091779854,0.0048765913460470985,0.004881398653328478,21.541743481696077,25.5,0.016360790815674247,0.007317307243267586,0.325,39,4,30,11,5.333333333333333,263.0,391.0,189.0,362.0,110.0,181.0,260.0,356.0,16,3.23,25.5,204,41.21,25.269607843137255,469,94.75,20.767590618336886
person,person,,,,True,False,True,2,2,2.0,14,4.250000000000001,0.3716216216216216,0.09430517408354104,0.0010668182937442275,0.007553737810148061,22.84313725490195,26.5,0.020821358288975484,0.016861258748019938,0.5714285714285714,52,5,29,11,7.0,309.0,276.0,236.0,19.0,305.0,103.0,222.0,261.0,14,2.83,26.5,172,34.75,27.901162790697676,463,93.54,20.963282937365012
person,person,,,,True,False,False,5,5,5.0,40,8.017496392496396,0.3831269349845201,0.07891380593049206,0.007612582920358291,0.0013294308031150134,22.40801367859794,22.65,0.027019512621019676,0.034572161652624216,0.358974358974359,280,5,51,15,8.0,42.0,38.0,190.0,334.0,65.0,392.0,183.0,149.0,40,8.08,22.65,193,38.99,25.875647668393782,456,92.12,21.083333333333332
person,person,,,,True,False,False,2,2,2.0,7,2.25,0.29765484064942876,0.07818052594171997,0.0005281688091051734,0.00321838083217055,11.518518518518517,11.571428571428571,0.0012521908635941624,0.002476597171650095,0.7142857142857143,15,5,10,6,3.5,446.0,441.0,479.0,345.0,369.0,280.0,478.0,444.0,7,1.41,11.571428571428571,46,9.29,20.5,276,55.76,23.64855072463768
person,person,,,,True,False,False,2,2,2.0,22,5.983333333333333,0.3864168618266979,0.09385813832224628,0.0018804923534794906,0.013573600493836298,25.186629526462397,26.772727272727273,0.027843573614316997,0.025005311600941733,0.5497835497835498,127,4,42,13,11.0,162.0,133.0,177.0,25.0,217.0,12.0,176.0,193.0,22,4.44,26.772727272727273,211,42.63,26.251184834123222,466,94.14,20.817596566523605
person,person,,,,True,False,False,2,2,2.0,14,4.416666666666667,0.3195610071013557,0.08163826278174821,0.0034125447646651628,0.010464861932779975,12.547169811320753,12.857142857142858,0.0022876824180065257,0.0034646103124896673,0.4725274725274725,43,5,22,9,7.0,309.0,252.0,435.0,262.0,153.0,44.0,444.0,421.0,14,2.83,12.857142857142858,68,13.74,20.352941176470587,354,71.52,22.901129943502823
person,person,,,,True,False,False,4,4,4.0,30,6.196861471861474,0.39037854889589907,0.07918838570343018,0.006793971563036202,0.004385882886680336,24.126792294661094,26.866666666666667,0.02483301645816964,0.033925755030007436,0.46206896551724136,201,5,52,15,7.5,76.0,110.0,157.0,328.0,73.0,212.0,193.0,151.0,30,6.06,26.866666666666667,229,46.26,25.366812227074234,456,92.12,21.125
person,person,,,,False,False,False,2,2,2.0,17,4.58611111111111,0.37585421412300685,0.08964143426294824,0.0010763591666922234,0.007645314694756475,24.752271350696553,27.88235294117647,0.020032188977259,0.027116101138629146,0.5955882352941176,81,4,37,12,8.5,235.0,236.0,217.0,95.0,302.0,101.0,226.0,175.0,17,3.43,27.88235294117647,186,37.58,24.56989247311828,460,92.93,20.98695652173913
person,person,,,,False,True,False,7,7,6.0,26,3.3818292818292814,0.4152684563758389,0.0683874830182597,0.016135375198310882,0.0005550784498152918,18.3072137303106,20.153846153846153,0.02076372271979476,0.007115802277324307,0.2276923076923077,74,4,32,11,3.7142857142857144,110.0,356.0,70.0,473.0,22.0,432.0,224.0,360.0,26,5.25,20.153846153846153,273,55.15,23.71794871794872,489,98.79,20.263803680981596
person,person,,,,True,False,False,2,2,2.0,22,5.204761904761905,0.40408163265306124,0.09161435600043186,0.00048658340014062095,0.0026574503528251545,42.95631290027447,45.31818181818182,0.07479724045777862,0.06336759259836984,0.7619047619047619,176,4,61,18,11.0,162.0,189.0,109.0,58.0,377.0,313.0,60.0,82.0,22,4.44,45.31818181818182,248,50.1,26.326612903225808,485,97.98,20.395876288659792
person,person,,,,False,False,False,2,2,2.0,12,4.3011904761904765,0.3626373626373626,0.07993970877183539,0.00022243844236608657,0.001432104793655523,20.5339053418212,25.583333333333332,0.014483883963846377,0.014055184358515303,0.7424242424242424,49,4,24,9,6.0,347.0,268.0,272.0,311.0,424.0,385.0,273.0,284.0,12,2.42,25.583333333333332,147,29.7,29.285714285714285,456,92.12,21.223684210526315
person,person,,,,True,False,True,3,3,3.0,25,5.655555555555556,0.3696788648244959,0.08341525066704114,0.0025150484854450906,0.0018956190008821592,22.11787819253438,22.52,0.01725407474121768,0.06430320798925772,0.5633333333333334,169,5,60,16,8.333333333333334,128.0,163.0,242.0,226.0,184.0,361.0,253.0,78.0,25,5.05,22.52,156,31.52,27.794871794871796,461,93.13,21.08459869848156
person,person,,,,True,False,False,2,2,2.0,14,4.016666666666667,0.32694848084544254,0.07608361512450046,0.0003577578323772558,0.003695644835995715,16.116182572614104,17.642857142857142,0.004888140545457672,0.003828165551073778,0.7032967032967034,64,4,29,11,7.0,309.0,295.0,409.0,389.0,397.0,252.0,398.0,410.0,14,2.83,17.642857142857142,76,15.35,23.55263157894737,376,75.96,22.82712765957447
person,person,,,,True,False,True,7,7,7.0,74,9.256912531912526,0.4750479846449136,0.08199866924718595,0.03136517501762925,0.0018981695567390567,31.577043252620584,32.08108108108108,0.15354097949536236,0.09471600817273285,0.23435764531654943,633,4,69,22,10.571428571428571,1.0,8.0,1.0,254.0,1.0,360.0,5.0,27.0,74,14.95,32.08108108108108,375,75.76,22.765333333333334,489,98.79,20.15950920245399
person,person,,,,True,False,False,3,3,3.0,26,5.79404761904762,0.3855140186915888,0.088,0.0059458642752113116,0.008449134007347718,23.5582494349702,24.5,0.022644257625565444,0.02636004660228518,0.4307692307692308,140,5,52,15,8.666666666666666,110.0,153.0,182.0,132.0,90.0,78.0,207.0,181.0,26,5.25,24.5,202,40.81,26.975247524752476,470,94.95,20.804255319148936
person,person,,,,False,False,False,8,8,8.0,51,5.450112387612385,0.45748613678373384,0.07027672941092954,0.027226013047896964,0.0002817650186071239,26.100672224195257,27.41176470588235,0.07239039345194247,0.026656360041026412,0.19372549019607843,247,4,58,15,6.375,20.0,175.0,9.0,456.0,6.0,458.0,62.0,177.0,51,10.3,27.41176470588235,356,71.92,22.803370786516854,491,99.19,20.14867617107943
person,person,,,,False,False,True,4,4,4.0,42,7.809920634920639,0.4475587703435805,0.09286618826509076,0.008566334018723329,0.007951522162048478,37.28138814084648,38.19047619047619,0.120277189320067,0.07816340415442992,0.42044134727061555,362,4,66,19,10.5,36.0,48.0,21.0,38.0,52.0,94.0,16.0,48.0,42,8.48,38.19047619047619,341,68.89,24.211143695014663,491,99.19,20.177189409368637
person,person,,,,False,False,False,2,2,2.0,11,2.966666666666667,0.33088235294117646,0.08063640312771503,0.003052580323380684,0.008793370746812043,15.483146067415726,16.454545454545453,0.0045496605362771985,0.006233338661143373,0.45454545454545453,25,5,16,8,5.5,371.0,397.0,392.0,290.0,169.0,73.0,405.0,373.0,11,2.22,16.454545454545453,90,18.18,24.177777777777777,385,77.78,22.387012987012987
person,person,,,,False,False,False,2,2,2.0,11,2.9833333333333334,0.3016453382084095,0.07446035049013464,4.3404500991345306e-05,3.27158221895064e-05,21.4804469273743,22.90909090909091,0.005304271207994906,0.01272095192192588,0.7090909090909091,39,6,29,11,5.5,371.0,393.0,470.0,412.0,459.0,467.0,385.0,299.0,11,2.22,22.90909090909091,62,12.53,24.43548387096774,292,58.99,24.763698630136986
person,person,,,,True,False,False,3,3,3.0,45,9.747619047619049,0.44959128065395093,0.09851399761178187,0.006025351072406721,0.010811658023043123,37.243771372740596,38.31111111111111,0.13206667761172217,0.09879387348645718,0.4707070707070707,466,4,69,22,15.0,29.0,5.0,17.0,2.0,88.0,40.0,12.0,21.0,45,9.09,38.31111111111111,343,69.29,23.775510204081634,491,99.19,20.171079429735233
person,person,,,,True,False,False,4,4,4.0,26,5.385714285714288,0.36775631500742945,0.07203842049092848,0.0043419604953629475,0.0012883477795758499,17.54067197170645,19.03846153846154,0.013423506755322272,0.007462510260221874,0.36615384615384616,119,4,33,11,6.5,110.0,180.0,251.0,444.0,129.0,395.0,293.0,354.0,26,5.25,19.03846153846154,153,30.91,25.22875816993464,455,91.92,21.083516483516483
person,person,,,,True,False,False,5,5,5.0,32,7.725371850371852,0.3744326777609682,0.07417211927476149,0.003053216833314852,0.0023564599202557735,23.12395960365169,25.4375,0.03932331638897834,0.0811981382445726,0.4838709677419355,240,4,62,18,6.4,64.0,49.0,223.0,420.0,168.0,330.0,112.0,46.0,32,6.46,25.4375,170,34.34,27.45294117647059,456,92.12,21.021929824561404
person,person,,,,True,False,False,3,3,3.0,22,8.14563492063492,0.34303534303534305,0.07511950830867281,0.00019622072550129277,0.0009162136318313482,23.873970867637745,27.181818181818183,0.028723825670928984,0.09655690792892124,0.7878787878787878,182,5,61,18,7.333333333333333,162.0,33.0,347.0,401.0,428.0,415.0,170.0,24.0,22,4.44,27.181818181818183,104,21.01,28.384615384615383,412,83.23,21.79854368932039
person,person,,,,True,False,False,2,2,2.0,16,5.95,0.3413793103448276,0.08172250120382472,0.00011727251280568545,0.0009860933606486303,22.33053221288515,25.6875,0.008905907370625334,0.02459607956811343,0.925,111,5,50,15,8.0,263.0,134.0,356.0,257.0,444.0,410.0,347.0,196.0,16,3.23,25.6875,107,21.62,23.626168224299064,411,83.03,22.017031630170315
person,person,,,,False,True,False,2,2,1.0,9,2.378571428571429,0.3568853640951694,0.07771003950914467,0.0005462040151054399,0.004833551763376326,18.57357357357357,21.77777777777778,0.008792603156528597,0.006538759317131693,0.6944444444444444,25,4,12,7,4.5,407.0,428.0,298.0,363.0,365.0,184.0,351.0,368.0,9,1.82,21.77777777777778,129,26.06,28.565891472868216,455,91.92,21.156043956043955
person,person,,,,False,False,False,3,3,3.0,16,3.3928571428571432,0.3568853640951694,0.0803832413121143,0.004830841786200402,0.004613709876867773,15.964912280701752,16.9375,0.006098874375107863,0.004406951053547428,0.3333333333333333,40,5,20,9,5.333333333333333,263.0,354.0,298.0,297.0,114.0,197.0,375.0,399.0,16,3.23,16.9375,144,29.09,20.84722222222222,437,88.28,21.40732265446224
person,person,,,,True,False,False,2,2,2.0,17,4.183333333333334,0.3629032258064516,0.08105010370046939,0.0018353484949286112,0.007093424647369673,20.9203187250996,24.176470588235293,0.017535336285833147,0.02651302835414908,0.5,68,5,34,12,8.5,235.0,282.0,269.0,277.0,223.0,112.0,252.0,178.0,17,3.43,24.176470588235293,157,31.72,28.089171974522294,443,89.49,21.48081264108352
person,person,,,,False,True,False,7,7,6.0,63,8.152186702186698,0.46218487394957986,0.0824324511858338,0.018281007397006187,0.0005520989731516047,33.15021911535537,32.82539682539682,0.14203223690112882,0.08890007636494067,0.2667690732206861,521,4,67,19,9.0,3.0,32.0,6.0,249.0,15.0,433.0,8.0,34.0,63,12.73,32.82539682539682,352,71.11,23.644886363636363,494,99.8,20.032388663967613
person,person,,,,False,True,False,4,4,2.0,41,7.644444444444446,0.4274611398963731,0.08921062117025107,0.007556279440042764,0.006901087866000154,30.91808554817275,31.853658536585368,0.08372031169889696,0.09132311740086758,0.3524390243902439,289,4,56,15,10.25,40.0,50.0,43.0,106.0,66.0,116.0,49.0,30.0,41,8.28,31.853658536585368,294,59.39,24.846938775510203,487,98.38,20.28336755646817
person,person,,,,True,False,False,2,2,2.0,25,5.85,0.40507364975450083,0.09434261935770781,0.0011805009903982852,0.009218064352710406,36.97008547008547,40.24,0.0799481458174058,0.0646834483055353,0.7833333333333333,235,4,68,22,12.5,128.0,147.0,104.0,18.0,288.0,62.0,54.0,76.0,25,5.05,40.24,256,51.72,25.87890625,477,96.36,20.58280922431866
person,person,,,,True,False,False,2,2,2.0,1,0.25,0.2302325581395349,0.05219867130654856,0.0,0.0,9.0,9.0,6.204425053857749e-05,5.262000680452639e-05,0.0,0,6,1,1,0.5,496.0,496.0,496.0,496.0,465.0,469.0,496.0,496.0,1,0.2,9.0,9,1.82,9.88888888888889,40,8.08,25.125
person,person,,,,False,False,False,3,3,3.0,24,6.087301587301588,0.3840186190845617,0.09082291061435431,0.0017316712208253384,0.005207297795243975,27.756323337679266,29.166666666666668,0.025849286780713368,0.04364142006207701,0.5434782608695652,150,5,53,15,8.0,144.0,124.0,187.0,75.0,234.0,163.0,190.0,129.0,24,4.85,29.166666666666668,216,43.64,25.72222222222222,452,91.31,21.26769911504425
person,person,,,,False,False,False,2,2,2.0,14,4.042857142857144,0.34494773519163763,0.07867216223948124,0.0012671734839301795,0.005979630094230936,18.113074204946994,20.214285714285715,0.013848770698338007,0.06086485695847898,0.5164835164835165,47,5,26,10,7.0,309.0,292.0,342.0,336.0,278.0,131.0,288.0,91.0,14,2.83,20.214285714285715,105,21.21,28.676190476190477,429,86.67,21.797202797202797
person,person,,,,False,False,False,2,2,2.0,17,7.941666666666666,0.3793103448275862,0.083392765888147,0.0001517788255719107,0.00046359213141347394,23.786988457502623,33.35294117647059,0.03369575283286975,0.16517959280774225,0.8823529411764706,120,4,50,15,8.5,235.0,40.0,203.0,227.0,435.0,439.0,137.0,1.0,17,3.43,33.35294117647059,186,37.58,28.833333333333332,472,95.35,20.718220338983052
person,person,,,,False,False,False,2,2,2.0,17,7.941666666666666,0.3793103448275862,0.083392765888147,0.0001517788255719107,0.00046359213141347394,23.786988457502623,33.35294117647059,0.03369575283286975,0.16517959280774225,0.8823529411764706,120,4,50,15,8.5,235.0,40.0,203.0,227.0,435.0,439.0,137.0,1.0,17,3.43,33.35294117647059,186,37.58,28.833333333333332,472,95.35,20.718220338983052
person,person,,,,False,False,True,2,2,2.0,17,7.941666666666666,0.3793103448275862,0.083392765888147,0.0001517788255719107,0.00046359213141347394,23.786988457502623,33.35294117647059,0.03369575283286975,0.16517959280774225,0.8823529411764706,120,4,50,15,8.5,235.0,40.0,203.0,227.0,435.0,439.0,137.0,1.0,17,3.43,33.35294117647059,186,37.58,28.833333333333332,472,95.35,20.718220338983052
person,person,,,,False,False,True,3,3,3.0,30,8.396825396825397,0.4205607476635514,0.08399891395343577,0.004460049294650626,0.011505783297103713,25.438090737240074,32.7,0.04915685923550212,0.14163738209719934,0.47586206896551725,207,4,54,15,10.0,76.0,25.0,59.0,214.0,125.0,33.0,90.0,6.0,30,6.06,32.7,289,58.38,25.6159169550173,484,97.78,20.390495867768596
